month,worker_id,market,revenue,revenue_minus_direct_costs
2025-03-01,DJeDcvQm7KsStoSekphfbfBN1ww=,sf-bay-area,250,50
2025-03-01,5Q4M4SPTUVqeqeieT3P0NDiU43M=,los-angeles,507.5,101.5
2025-03-01,O/nRtFhCrNHNNvbfMT20a7pTQgg=,sf-bay-area,1250,250
2025-03-01,AE7ce4awukT+adA1s7Kd+0IOxzE=,los-angeles,108,28.0000044
2025-03-01,Pp5LyMRFv0HzA4Kz5HZjAxxDo/M=,sf-bay-area,343.75,68.75
2025-03-01,pv5/u05JsZX+37SlDaJnBKvLvKU=,sf-bay-area,2119.6,384.8000075
2025-03-01,55Gal7bhhgkYsfJWdYZT3ZkEiy0=,new-york-city,2810.5,660.5000676
2025-03-01,m3cTASo85xG/cwg6jVeWFiKKeQE=,new-york-city,1267.75,302.7500338
2025-03-01,IDNQrGBfILiL3u4A/dYCLks2AF8=,new-york-city,1699.75,349.95
2025-03-01,jqfNWeKWgu27qMjOvkahrihKiWQ=,sf-bay-area,2047.9,439.6037243
2025-03-01,8d2x218lm9nmdRdq5kBYIRR2M8Y=,sf-bay-area,954.41,200.0322285
2025-03-01,NBj48jsMDTZxRPwcdjV7CezXUuI=,new-york-city,892.5,178.5
2025-03-01,ATMa0Vjj0F3ESkMh8/bZOjGsIyQ=,sf-bay-area,673,134.6
2025-03-01,e05iXyjJYysq5PIVXS9K88otxHk=,los-angeles,750,150
2025-03-01,778rkQQCjeKdAqnYnAXHDSrnMjE=,new-york-city,4770,1140.000165
2025-03-01,fEO8UqUafCJ+Xw37/Y0tUkcsRVg=,sf-bay-area,1350,286.000011
2025-03-01,jldoLWQslfe/JUS8IplawUOZf3A=,new-york-city,500,100
2025-03-01,M+iRYMJXm7kPk0EfA6cyr3e05d4=,new-york-city,2164.5,534.5000105
2025-03-01,E7OcL47fv5siH1XhuPCbu6NTMgc=,sf-bay-area,3737.2,747.44
2025-03-01,0Ubi8l4T6e3HaiAxntdaEncAZ1g=,sf-bay-area,3089.53,561.0660083
2025-03-01,//kK7loiTp6HUSODcn0bTkvbrjM=,sf-bay-area,972.072,126.36936
2025-03-01,qZIzBnRpW2zq1shvcSpNI6BhQNI=,new-york-city,5670,1470.000231
2025-03-01,cFEKo4MVyij2knYpgYaMrgAcfNE=,new-york-city,2767.5,553.5
2025-03-01,O8/HHeXQ4OhlBgU68hsypInIhkc=,other,0,0
2025-03-01,2jJLF5mTNOexY+j09EzsUIOn9Hk=,sf-bay-area,2071.41,206.41
2025-03-01,iaUw41txe8ep5POp2VkLX+XpRoY=,los-angeles,432,112.0000176
2025-03-01,GAc9HfHbxkXeMvxnJQWIMCIrleM=,new-york-city,618.75,123.75
2025-03-01,tjPBDXc7sx6+bovFToi2f9uMAyU=,sf-bay-area,3789.05,757.81
2025-03-01,TTs0INQMIyYl3fFMMu7Gpz9Y0aE=,los-angeles,506.25,101.25
2025-03-01,2QrnEKiyultDbbC2yoNPYSNuvSc=,minneapolis,710,184.074103
2025-03-01,m4Iicw2tfFN08laEf6b5TJLxzBY=,new-york-city,3343.5,668.7
2025-03-01,Dbi1+JmvcnokiMtiiDLLoAzHcys=,sf-bay-area,370,74
2025-03-01,w4OKh+Sqt2ZyxHmv5ZEvyQ8ykZk=,sf-bay-area,2250,450
2025-03-01,bU0b8H9chH9Zmznkaig1flaiJjM=,sf-bay-area,400,80
2025-03-01,/0+702lQZPmFtbW6w/uUXM0oL0o=,los-angeles,445.18,89.036
2025-03-01,tQ6JX50JH2oPKdwagFek3GJok68=,new-york-city,1336.5,346.5
2025-03-01,cOeD1GLJQXIyccyzjH2Duf0ILVM=,sf-bay-area,729,189
2025-03-01,qChG0oMCq6PKsuDMd7YLzoBpe28=,new-york-city,866.5,216.5
2025-03-01,49hMfxGg+ZNoWqttJcxN0htpIJc=,sf-bay-area,112,11.2
2025-03-01,jsURsTi8gByI2Sm553UJukDr9P4=,sf-bay-area,759,151.8
2025-03-01,LD/tK210MK+xOBxwUMbyPScqC9g=,los-angeles,601.25,130.25
2025-03-01,ERVsT9LuP+wXYZGQb2tWRpVpWL0=,sf-bay-area,1687.5,337.5
2025-03-01,ybDzvKNOEipywUPlQA+rWvshNPg=,sf-bay-area,637.5,127.5
2025-03-01,ybDzvKNOEipywUPlQA+rWvshNPg=,los-angeles,1437.5,287.5
2025-03-01,qt41Px6I8TcXEw/Y7zJ9INbjxdQ=,sf-bay-area,168.75,33.75
2025-03-01,OiUEzm+HYCjypdULsXG5PC/j+1w=,sf-bay-area,1732.26,285.202
2025-03-01,DjP+ekVjRGFnbcpasijRalAjCjQ=,sf-bay-area,1064,224
2025-03-01,o45oD08p0hRuoBbHaMKqVxJR8gM=,sf-bay-area,648,168
2025-03-01,bn3Ee/BKfcmWBX0+EzWbgUlWUYI=,minneapolis,1523.5,394.9815271
2025-03-01,ID3U34xiQfjz4Tdw1fuk0xEtFp8=,new-york-city,2926.4,682.8297118
2025-03-01,kGC4hOhc+L29sqYXrJ/PrRH7pYA=,sf-bay-area,1020,252
2025-03-01,aBpz0Xv6ivQwN/mdBel6COXSg7c=,sf-bay-area,3702,740.4
2025-03-01,EMuBkVaVB7Dw8t1isAqJ/oF3kp0=,sf-bay-area,250,50
2025-03-01,hHHJ63ISYBDDLR3UIn23np0AHN0=,minneapolis,385,85.0000055
2025-03-01,8OI1mJaePWD9JveMvD/oqh/ZTkY=,new-york-city,945,210.000033
2025-03-01,bNm8x1xxJn9lyPq/Ja50TdzGHSw=,minneapolis,81,21
2025-03-01,6BFujSPG33KRSZdceuCNECzxBTU=,sf-bay-area,400,80
2025-03-01,CqXeVOEB0E1mtijyo5JmozbGdP0=,new-york-city,3608,928.0001309
2025-03-01,OPlo0PajJHYnCGHV2cuMciXX1/k=,los-angeles,1364,272.8
2025-03-01,968sNimoX8sqY4sjKvkwfch0/VU=,los-angeles,2435.25,539.0000572
2025-03-01,nSgw3lJ9T8uNrR4VPdB6Nzs5+K8=,sf-bay-area,1004.7,179.900015
2025-03-01,WU00RI4kvTxln3Gsja/9TjC5zNc=,new-york-city,5313.6,1377.600216
2025-03-01,2YPpqewGhrc3mgfl+hjhN7WZUpA=,los-angeles,172,34.4
2025-03-01,2YPpqewGhrc3mgfl+hjhN7WZUpA=,sf-bay-area,4250,850
2025-03-01,o4oKPOpON8rf6Gb6ERkp2ICaApU=,washington-dc,2271.5,454.3
2025-03-01,h9b1XYuQS1tMyYZ7Sh/P0z1QAxU=,los-angeles,1536.25,307.25
2025-03-01,IxuIVyt9bRIP+TefM+qrUeP+P4c=,sf-bay-area,566.1,-5.9
2025-03-01,IxuIVyt9bRIP+TefM+qrUeP+P4c=,los-angeles,950,190
2025-03-01,WbGuyVGeCGZxKxZWjYTrSb9ocow=,sf-bay-area,1738.75,265.3625
2025-03-01,QAzzmEjoCJPB1LduttbQ66oS/VE=,minneapolis,885,185.0000055
2025-03-01,Mfb5RQscGxSAfqWwboku0bvlDTQ=,sf-bay-area,2236,447.2
2025-03-01,ed6rksHSr6DT//charX6StcQNVA=,new-york-city,202.5,52.50000825
2025-03-01,bUPt5YqjNos1VPHk+8m/vWf4JWI=,sf-bay-area,1461.5,296.8999405
2025-03-01,bSsVd4xuNz/BRPRihvzhhG48fus=,new-york-city,875,175
2025-03-01,US7Sw4KTNvW3i9dmt98koZNz3wM=,los-angeles,225,45
2025-03-01,3zHYoInSVMUs1V49x+HI/cagXSU=,new-york-city,2692.5,682.5
2025-03-01,+eXS62ORX5er2t2PoemwwehVzzE=,new-york-city,0,0
2025-03-01,/Ypk0SGdYZeD/9/oDbyz3WWcKRA=,minneapolis,2517.5,615.6482253
2025-03-01,rZAxVy/bcIhZtqP3qFwmF99CqoY=,new-york-city,3120,624
2025-03-01,tBeyWzSqbTZHh2StXJ9Z8SWgLCc=,los-angeles,3550,710
2025-03-01,wXxtgwrIrvyDW8wzdCPH5Ssfc6U=,los-angeles,1500,300
2025-03-01,xZGgwOzdf4599qx3w8y5bLDgUgo=,minneapolis,135,35.0000055
2025-03-01,owguOZI954nwUDrz/+qMaAA9+qs=,minneapolis,160,41.481488
2025-03-01,NUe/30dJMxqXqrMMHRltVMuZZ58=,sf-bay-area,378.75,43.75
2025-03-01,6BLSRAjjYkFqSgbeHRdl66gn0JI=,sf-bay-area,344,68.8
2025-03-01,K2f4yyAbAqeXLp5t0/og+0GR1eQ=,sf-bay-area,202,40.4
2025-03-01,raNyVke6TDMnZlj18Iu4zbQElPs=,los-angeles,216,56.0000088
2025-03-01,raNyVke6TDMnZlj18Iu4zbQElPs=,los-angeles,2874,661.0000077
2025-03-01,YfjcaI6RN0vp3D69d9XHbvwq+LQ=,sf-bay-area,1145,229
2025-03-01,LjEsTmifzJKIN1yMsT264CySuhs=,sf-bay-area,1984.5,398.4225
2025-03-01,OnoulQl5oRPgQRyFuFtjQYu/s+0=,los-angeles,551.2,110.24
2025-03-01,cENdEj9JGiVXeU2F2ZH4bSHR21w=,los-angeles,1508.96,301.792
2025-03-01,r97rOZDEW8B18t3/Yl/IT/kPfUc=,minneapolis,180,30
2025-03-01,h3oVNivDjeysT8CPZex7+mxGx3U=,new-york-city,463.75,-155
2025-03-01,ub+yl81+VoVOg8YRgsjeih/7juw=,los-angeles,2580,516
2025-03-01,ub+yl81+VoVOg8YRgsjeih/7juw=,sf-bay-area,1250,250
2025-03-01,20AV3Q4dlBQ91SymCqv08ztWLNQ=,minneapolis,202.5,52.5
2025-03-01,mxziyzdVAdOfLyVYTBwA4Lls57c=,minneapolis,1268,285.4074556
2025-03-01,i1jKls86QcALqNXp+Yl50Id2qd4=,sf-bay-area,2700,540
2025-03-01,SbLYN76i5O1SIAOtGZz9dldv9C4=,los-angeles,6046.25,1404.75
2025-03-01,yVbFOhoWWxqiBHHqDxilO6WOJVo=,los-angeles,2924,584.8
2025-03-01,hZjSOELpIJ2y9o36rQwLMPYlmGU=,new-york-city,2625,525
2025-03-01,iLHFGOs5ktlviPAkNQrfpoJ9/Yk=,sf-bay-area,4682.5,840.5
2025-03-01,iLHFGOs5ktlviPAkNQrfpoJ9/Yk=,sf-bay-area,250,50
2025-03-01,iMn4G40gtZvEF2/CYDCPWhc0QxQ=,sf-bay-area,1459,254.8
2025-03-01,yx3ojAZLr8q1t29+rcdLYSNQBJA=,sf-bay-area,5533.32,708.4200094
2025-03-01,fAVvGeSi10qWLCEoLkwrrLO//mA=,los-angeles,1706.25,371.25
2025-03-01,kKPA4K28jT5ja3uoS2BZ/sYjIwg=,sf-bay-area,3685,737
2025-03-01,lAXAfdBSs+/uMv1sCvlDPftysS4=,los-angeles,819.5,163.9
2025-03-01,UqpGA/7+8VDV1dexwihi4jSLXYQ=,los-angeles,350,70
2025-03-01,4hopLqWP8Jf5th7T9xX6ioE9J1U=,sf-bay-area,2868.75,573.75
2025-03-01,vWhtWs0snOwFv7jsglshI39SAmY=,new-york-city,5346,1386.000218
2025-03-01,D2bjnHBD+MmM8UTytOXG9kq48Bg=,new-york-city,1607.85,416.8500594
2025-03-01,wp/2lvWb5NwBicORl27AaNKqFso=,los-angeles,415,56
2025-03-01,Mf/J1zZZWG26uGS0zns7p88BJDY=,sf-bay-area,0,0
2025-03-01,lR92FaEadvj3NHn35M5fDAV7grs=,los-angeles,1376,275.2
2025-03-01,Iy1szqzZEFDGY/hBAIPxcGVowXQ=,sf-bay-area,89.125,11.58625
2025-03-01,JUjC4znJN6wVJp0ZDmjMSlGOngA=,sf-bay-area,1382.2,244.44
2025-03-01,Dv1uTBWPLoweCY4kXnhkUUURD2I=,minneapolis,1534.76,361.2335166
2025-03-01,Lw8zLiRs/I+HpCLTSnzy3mQxexY=,sf-bay-area,3500,700
2025-03-01,NUGA0xsN3KF4jjE/TN2eL/HE+/A=,los-angeles,175,35
2025-03-01,EvHTR9zLohfnowCLyD95hOw/r9E=,los-angeles,807.5,161.5
2025-03-01,Br5k20vM0y8ixUs2jWcdvp4HuD4=,los-angeles,1933.12,386.624
2025-03-01,o5C+4rPYzwTPa8KOFHJ9Da+Za6I=,sf-bay-area,1496.34,214.2117
2025-03-01,zmsIf8TnLbnlyVOGkqA8rNdSlBo=,los-angeles,1295,278.8
2025-03-01,kUSImig6K/0MtV1C9DIE+rWqQtA=,sf-bay-area,231.25,46.25
2025-03-01,Mq8P5zBuWbxXtxw06cREozLcIcI=,new-york-city,972.25,237.2500055
2025-03-01,ORM2WFboNe8NDN8c8fZALevF+nM=,new-york-city,1377,357.0000561
2025-03-01,KHq6cpdTTEoE0YYb9znru0Ax2bE=,sf-bay-area,168.75,33.75
2025-03-01,pyigREwLqpld6/BzGJvvPO1j7mU=,sf-bay-area,880,176
2025-03-01,aJKB8klkuXIca0baa02s8WKOYZ8=,sf-bay-area,4337.8,867.56
2025-03-01,bO5BYfX/wBEJ8P8mIF4CfFMbDyM=,los-angeles,7187.5,1677.083333
2025-03-01,KOsa72Ad1Zw6xgM9bjWglHGmGTE=,los-angeles,432,112.0000176
2025-03-01,5V/4xqtxuXBf5p0M0LQ499RODuI=,sf-bay-area,433.75,86.75
2025-03-01,HAO9Xm/pD6CoxiyF/WkSIjLfktk=,new-york-city,2162.5,427.500022
2025-03-01,jPePPBTYl+qEM1xbDUMS/2vHyJQ=,washington-dc,188,37.6
2025-03-01,hQQw8aI0ENJVMB3WQcFtpIwB05s=,new-york-city,137.5,27.5
2025-03-01,a9qvk4KmVGyEjLks+ukOIRX2osI=,new-york-city,250,50
2025-03-01,bytjr5e5TVdohi/mdiDyenbMaQo=,new-york-city,2891.25,638.25
2025-03-01,9RO/iCsdd0xDqMzEAbnwZy+loVA=,sf-bay-area,2500,500
2025-03-01,7iziwjO+St2wvMjcI9aKno2Y+qQ=,new-york-city,2625.25,550.2500173
2025-03-01,LsX+9xSiQTDUrk1V62LMG8/sm0A=,minneapolis,125,25
2025-03-01,NrMeUHavSxEtCMidCLRNnAhALCQ=,los-angeles,1355.31,271.062
2025-03-01,hIQZR5Otr9faiHIujE/8LpKH3YA=,sf-bay-area,185,37
2025-03-01,XSdmV3bjm2RQlZJCn69K60XkKTA=,sf-bay-area,1000,200
2025-03-01,oGQ4r/j9q4z9gdACs8cB/pGS4B4=,sf-bay-area,250,50
2025-03-01,pE+CceZTnSyMfnHSKfE7TIqBEs8=,los-angeles,145,29
2025-03-01,GeaJ4Og4BUt8rpYxrKwKkX8+aEg=,washington-dc,2800,525
2025-03-01,ZsswUWmnmZBRHIsQJWHKoYx5WlM=,los-angeles,436,95.2
2025-03-01,NmzTkvxvPclb4BKDszgTB0AagdY=,sf-bay-area,3394.8,678.96
2025-03-01,crgE15BxzVpNPzSUGoZfrVnUsbc=,other,181.25,36.25
2025-03-01,crgE15BxzVpNPzSUGoZfrVnUsbc=,los-angeles,1334.38,266.876
2025-03-01,hUtKziekdCFpxrzLiGuz6sfygs8=,sf-bay-area,1759,378.999881
2025-03-01,s5Pt3opynfWyHf4sCFV9Ar++sMw=,washington-dc,3410,668
2025-03-01,JZPJLbx/K3uL3lunBTUYLi1t25s=,minneapolis,156.25,31.25
2025-03-01,7vySojONsiSBxuMU2/1/OhCrLEg=,sf-bay-area,229.5,59.50000935
2025-03-01,+IleqrUf/8RxBnssjBCL65l9MME=,minneapolis,3011.13,735.1634434
2025-03-01,WAR1CAB4v6ApyasD3xJoLPEARMg=,new-york-city,275,55
2025-03-01,U9Ym1iKLui0f0oC/yXjl4niVcSc=,washington-dc,1617.5,285.9
2025-03-01,GzIb2Afc8ESXDcNvoNyjTcPjMUY=,minneapolis,135,35.0000055
2025-03-01,2caoNieLeIqe5NjU0vi6LNcgn6U=,new-york-city,0,0
2025-03-01,tC4ej6jvpoveL0Cythl3BwjMiNE=,new-york-city,137.5,27.5
2025-03-01,Wz8mLtsdiAElUroZ2t1SsdY40Rc=,new-york-city,866.5,185.3000083
2025-03-01,iLaEn1YJEH986MrHk0lnwgYCWCs=,sf-bay-area,1000,200
2025-03-01,9ZtvXxPHPA8U4JhqzKY14JaEqlQ=,sf-bay-area,168.75,33.75
2025-03-01,Bh0j7Qvm7d98hDdU/GCSfnYMN9A=,sf-bay-area,462.5,92.5
2025-03-01,U4RUcFuLFvp3wmqqvZxcMrIu0k8=,sf-bay-area,1229.5,209.5
2025-03-01,/LSHHbNkrRv6gpTxqs2JtbJHO8s=,los-angeles,1230.75,265.7500066
2025-03-01,tr5HxKGYER8JG3eZ5+liCrFf0Lc=,sf-bay-area,212.5,42.5
2025-03-01,lv2ilmvVl0GxwJim0Wk+ioD5Bbs=,sf-bay-area,754.25,171.250014
2025-03-01,94xy8AZlS3oB7X1U1PWS8kznMxk=,los-angeles,1381.25,316.25
2025-03-01,HxQ1ojIOntVH3TFqWapI09vE4BU=,sf-bay-area,672,134.4
2025-03-01,zeK7ggTLp1OCREbG0gAf1lR/C2g=,los-angeles,536.25,107.25
2025-03-01,UF5WBzI7ww0oA6zRENHTUGz+8U8=,sf-bay-area,390,78
2025-03-01,KRjDdVVQkvXwtZZh1dEIGEXF7A8=,los-angeles,3095.25,621.15
2025-03-01,tfAHO2r8usaiGEqZWCjqDKURo6Y=,sf-bay-area,1566.375,321.7587687
2025-03-01,j6V1WgkfnD8EV6m/7rpbfJYDQyY=,washington-dc,2441.5,488.3
2025-03-01,4+dlW33mOvnwhjriFXpzEIzz8TI=,los-angeles,440,96
2025-03-01,ECJFbIByKUMOCsjRklZ0P9XVScg=,los-angeles,200,51.8
2025-03-01,GV0vxh6YU9LPTDZZjlgYxKtiOJY=,austin,881.25,153.75
2025-03-01,5aJQKCEglAhSgDlzg4BGmE+ufOs=,austin,472.5,80.0000055
2025-03-01,tRONXHMFuQ11LYyZDM0HNVU19RU=,sf-bay-area,1012.5,168.75
2025-03-01,8rwAtwRKP+w/yLdmAm6ZZ7vA80k=,sf-bay-area,606,121.2
2025-03-01,pphEv2Y37vCDCmbH/SY2CQKNhxQ=,sf-bay-area,5000,1000
2025-03-01,bC6nUoWlzJ1MROZca2cSEz1CAq0=,los-angeles,1847.5,379.5
2025-03-01,W1fB0+6BHG7yjrn4wzIRUK2H9Ms=,austin,1216.25,251.2500055
2025-03-01,GEOe07H6lCphEuS7+zKKkzwf4Sw=,new-york-city,675,157.5000028
2025-03-01,RCC02ra34ysnS15EhKEWke8KMME=,new-york-city,4368,888.0000099
2025-03-01,Mn75cDTrdlNc0gvYA6Qx4h41Mbw=,sf-bay-area,1463,242.69
2025-03-01,T4u/Ffg6D8JkvZ+qKbWcQ0KIEJw=,sf-bay-area,175,35
2025-03-01,lre0nO08++tCYWYu7E+H2M3JN7A=,minneapolis,1895.54,456.4363625
2025-03-01,IroHdLqLsskoK6tLHNF34j5BQ10=,los-angeles,375,75
2025-03-01,hDa+JuCHVhfRbM7yTf62bkUBLh8=,los-angeles,4212,890.4
2025-03-01,xSbtbbf9N+74I+esLJMimRw8emc=,sf-bay-area,3659.51,654.7822357
2025-03-01,ByNOsM0VEQcxlRXx9bmBh8DhD9o=,sf-bay-area,1976,426.0000281
2025-03-01,9eyovOmLIHUcdVK6ZqMm1O8NCSE=,sf-bay-area,1683,360.6000165
2025-03-01,iyz4K53qbqUmMWsRvO2MDOydyPc=,sf-bay-area,3250,650
2025-03-01,/hhGO6sULdJ73C8wcT8j/WdHf9E=,sf-bay-area,3579.125,684.58625
2025-03-01,ZXuNnJZRcmrh3SCDGOYKmD2Z8GM=,sf-bay-area,2014.079,500.7644306
2025-03-01,K2MJj/6vf6zYjCqID+knAxy73Q0=,minneapolis,2880.05,746.679747
2025-03-01,YzPoYqeT7ug/ahAjquhFQmeid5w=,sf-bay-area,3458.5,467.1825
2025-03-01,y4nkedKPn0t5cSrDZ9QVGHAWfP0=,minneapolis,540,140.000022
2025-03-01,+7Iq1MkK9Vb5WtSg5sSRFfmUMxM=,sf-bay-area,3631,726.2
2025-03-01,jqoYnF770tzr2ukSsKHs/0bl4oo=,los-angeles,4027.09,809.418
2025-03-01,nX48fTyu+wCKe1VtuODDqMai5EI=,sf-bay-area,4255,851
2025-03-01,rzIzQBpzSbw757C1BBAQzH4g1XU=,sf-bay-area,181.3,36.26
2025-03-01,Ap0iYZU06jrppdRKBONlThH/3BQ=,sf-bay-area,1480,296
2025-03-01,KHRRL/UO2wEjWTkcQIGalppMHRI=,sf-bay-area,1176,235.2
2025-03-01,weCaY0DXbnFJZywlb4z39nS4kww=,washington-dc,450,0
2025-03-01,T2c4cMPHmrATk7kPrgJsCBq5XdQ=,sf-bay-area,1687.5,337.5
2025-03-01,k1LVM2/y9UDSVyclbBT1ruKApok=,new-york-city,786.25,167.2500069
2025-03-01,naG41X6+nkcmDLBRXfgHTzZnwEM=,washington-dc,175,35
2025-03-01,8qHWoULShQzQ1ORInHLMF8yNrKA=,los-angeles,1657.75,392.7499915
2025-03-01,UoWqxUFDCQkRQs5O9Atyd/XUH0k=,los-angeles,3005.25,656.25
2025-03-01,u4WLN6Z4PYFPqDWchNeT9c6bzYs=,los-angeles,328.75,65.75
2025-03-01,wAfzF12ERbESU+MSYLNORGHXors=,los-angeles,216,56.0000088
2025-03-01,wAfzF12ERbESU+MSYLNORGHXors=,los-angeles,3459,687.4
2025-03-01,ujq8EuSQq3zdDX3mUn6T0mzjq80=,sf-bay-area,320,64
2025-03-01,65At/RXItBg6ogrMLyKaLXL3cFs=,new-york-city,700,140
2025-03-01,MLkcQd4/WZN5nDLHBfy/++bV5bg=,other,150,30
2025-03-01,MLkcQd4/WZN5nDLHBfy/++bV5bg=,los-angeles,1270,254
2025-03-01,RUzH1lYLtyjbFy3yS8GL+cI4tAU=,los-angeles,145,29
2025-03-01,+dC1HrGuZL2fpnOrmhjZ7VOWrZs=,minneapolis,860.63,223.1263314
2025-03-01,pt6uSkYSDrbb8csoQVUJ//8Y0yM=,sf-bay-area,386.875,59.8728125
2025-03-01,DUT/0qMjFN34fGEpuy5RIrWUn7U=,new-york-city,435,95
2025-03-01,NzGWQV8a3sXbd+sZAQSjsBuIi3M=,new-york-city,2632.5,682.5001073
2025-03-01,tOZYE2S4VSYJusQ1G3TNIK2HLYc=,los-angeles,263.13,57.6262963
2025-03-01,WdP1ah1MDkSBDWg7CCY+rpfIoGI=,los-angeles,450,90
2025-03-01,y2Tp9lKOpqo6c5+/YJYxBaOUNwg=,austin,2260,460.0000055
2025-03-01,jIsoFoazuIokZ9czFOufYxc80r8=,los-angeles,263.16,62.632
2025-03-01,NfgEtPJ06AZFa5P/6r3FDoLDcjA=,sf-bay-area,394.4,90.4
2025-03-01,rRlp6lun/yWJBtkmw3tHY3JWrbs=,sf-bay-area,4750,950
2025-03-01,/FtrJw2fMRqRY8dnC6pQ8k4x520=,los-angeles,400,80
2025-03-01,+ixInuMB3KZwwXs41AsYRLA4etg=,los-angeles,463.1,92.62
2025-03-01,0Mq2oMpB6JY0skSj7oHG0qW8BUE=,sf-bay-area,2835.036,672.18468
2025-03-01,VMfUXkH29DBA2bbcOlsFLUkFgyE=,los-angeles,5120,984
2025-03-01,aaIxHBiAHCF5JBjmk7EPr7geV/g=,washington-dc,1725,0
2025-03-01,DF99RAUCcW8T80AK9Ie+NOxvgTA=,los-angeles,582.5,116.5
2025-03-01,/qste7OPJ7KqKMXJbqoH9gPLZog=,sf-bay-area,2841.25,568.25
2025-03-01,PnnjsWySwJf4GvSvf/got9SJObQ=,sf-bay-area,2979.41,350.66
2025-03-01,iHQ2O52S7PvDGwqhjNeRtoZwxbQ=,los-angeles,2977.5,603.5
2025-03-01,p/L5ORyyOZRtFxtorNblWVcBOxo=,sf-bay-area,2000,400
2025-03-01,SXFJZ2QCBkG5tm8Ozm6urHXaWzE=,los-angeles,1857.5,371.5
2025-03-01,XEj0U58d0muCtyo5di1Ewg3Sr2E=,washington-dc,1583,316.6
2025-03-01,L0S0bJI1xabkGJdys8kGu1rwVx4=,sf-bay-area,5929.8,944.9600072
2025-03-01,XERNOQQv1jCavAp/XFZJZnzK5lg=,sf-bay-area,1101.2,229.1999608
2025-03-01,ouO7jIkdJF7zfb3ax5gHBK5amGk=,new-york-city,135,35.0000055
2025-03-01,JcDTSL995DjDLz28Q9cChLojMvA=,sf-bay-area,3758.5,751.7
2025-03-01,6SIPO18CP3S13A2IYibUtsSNyZ8=,austin,2093,385.5000055
2025-03-01,BqoZ3pqbgDRk6ujaW9QJfiPP+7Q=,austin,800,160
2025-03-01,9zTh9nheRMKKl1i8gO6ZZv7OuDc=,austin,265.63,53.126
2025-03-01,z+4OcnyDyDy/UI2YGOy5jRZNCZ0=,austin,125,25
2025-03-01,OzYwuIig291HBBRWjTRTdypggzM=,sf-bay-area,1155,231
2025-03-01,OaWAULFSYwgUCSCMln9XuHJEmIk=,los-angeles,1285.8,257.16
2025-03-01,OaWAULFSYwgUCSCMln9XuHJEmIk=,los-angeles,215,43
2025-03-01,2hTKDYxdbVMweI7MMTswzUGYpUY=,sf-bay-area,3375,675
2025-03-01,O895QUEMjtWuWe4z3+yl0ZDpeWY=,austin,1968,385.5
2025-03-01,CynSwTzZtnBTmT8dJgxHTJHFLvU=,sf-bay-area,200,20
2025-03-01,BVwXQoCPNQEOZoi3dH8LVV4FKoY=,sf-bay-area,500,100
2025-03-01,txJ/A8hipee2NskZvO+uJIabge0=,washington-dc,3191,638.2
2025-03-01,cNl1kJ4eIwhSQj0K+83H1yVX8oo=,sf-bay-area,0,0
2025-03-01,xVdKc88EmmFFLQz92npBWiKHFgc=,sf-bay-area,0,0
2025-03-01,3hlI+mGub7FJB851VKeoPlm0NQQ=,sf-bay-area,345,69
2025-03-01,ISqB+BTeBPg3162u4IIY+m9W15M=,sf-bay-area,4000,800
2025-03-01,BH2PujXFKJWjns+cg+qwRxxLa0U=,los-angeles,1440,296
2025-03-01,FqdQ0LGK0HgmQkne8PBYovE5pjA=,washington-dc,1238,247.6
2025-03-01,Q3z97mHqlNYjDfIsYDjDYPVjNqk=,los-angeles,939.49,187.898
2025-03-01,Q3z97mHqlNYjDfIsYDjDYPVjNqk=,los-angeles,151.2,39.20000616
2025-03-01,WUHPoflKh6DXvR/oJ4JBoFdQW9I=,sf-bay-area,1037.5,207.5
2025-03-01,bLQQ6g6cVR4RwKBw6EleeJxaIiM=,new-york-city,0,0
2025-03-01,oRxN7BK251hiZdP6Ir99mXcjQ+E=,new-york-city,1485,385.0000605
2025-03-01,qcKAggRe25o6LR4UpmXZmXx0bRw=,new-york-city,148.5,38.5
2025-03-01,HapNR3fxmIKBBmvwxkvxEE+O/Vw=,new-york-city,4731.5,989.5000297
2025-03-01,3PGa73nnWMoXaJslY0MMvLR8yuw=,new-york-city,346.88,69.376
2025-03-01,hTaeISsIUKG7UagBnaH/XXi0J+4=,sf-bay-area,1400,280
2025-03-01,TBCbpYLoDvPme7aVI7gX/6szbmI=,sf-bay-area,3136.75,477.35
2025-03-01,uNi0FuKhCgT/WIcj+ZBKfYLFenM=,los-angeles,4097.75,891.55
2025-03-01,GcF0Ih08oPfscOhIlW8WrrP/rTw=,minneapolis,0,0
2025-03-01,uYQey7MGgHIk8u0M8HpNPI6EDB0=,sf-bay-area,1098,149.6
2025-03-01,0uqOTN2jCQQVm5Hskq/5mhbOXVs=,new-york-city,810,210.000033
2025-03-01,uvS3GPhk91ZIbO6/+BFlEMk48Is=,los-angeles,2043.75,443.75
2025-03-01,MnvQ3x89FkkaIZU0lvb68XGeD7U=,austin,1620,420.000066
2025-03-01,8h01YH6KOYiqWekgdyCvkvZe/jc=,austin,110,22
2025-03-01,dvNDMnXW8lF+KPoVYCVQYkih54o=,sf-bay-area,4563.7,1061.700124
2025-03-01,hT3c1DXHKHk1Emg5SYWfUrU1IcQ=,los-angeles,7187.5,1677.083333
2025-03-01,iD4Zw+NUsggfywazGQM4ch9Do+U=,sf-bay-area,3000,600
